state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,commodity_ml,commodity_ta,commodity_te,commodity_kn,commodity_hi
Tamil Nadu,Villupuram,Manalurpet,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4769,4852,4811.0,Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole)
Tamil Nadu,Villupuram,Manalurpet,Green Gram (Moong)(Whole),Other,04/03/2019,3539,3539,3539.0,Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole)
Tamil Nadu,Villupuram,Manalurpet,Hybrid Cumbu,Other,04/03/2019,1948,1948,1948.0,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu
Tamil Nadu,Villupuram,Manalurpet,Paddy(Dhan)(Common),ADT 37,04/03/2019,1252,1457,1355.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Manalurpet,Ragi (Finger Millet),Other,04/03/2019,2312,2312,2312.0,Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet)
Tamil Nadu,Villupuram,Manalurpet,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,9011,11351,10181.0,"Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)"
Tamil Nadu,Villupuram,Sangarapuram,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4009,5000,4802.0,Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole)
Tamil Nadu,Villupuram,Sangarapuram,Groundnut,Other,04/03/2019,4080,4080,4080.0,Groundnut,Groundnut,Groundnut,Groundnut,Groundnut
Tamil Nadu,Villupuram,Sangarapuram,Kulthi(Horse Gram),Other,04/03/2019,2630,2630,2630.0,Kulthi(Horse Gram),Kulthi(Horse Gram),Kulthi(Horse Gram),Kulthi(Horse Gram),Kulthi(Horse Gram)
Tamil Nadu,Villupuram,Sangarapuram,Maize,Other,04/03/2019,1953,2042,2029.0,Maize,Maize,Maize,Maize,Maize
Tamil Nadu,Villupuram,Sangarapuram,Paddy(Dhan)(Common),A. Ponni,04/03/2019,1548,1875,1789.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Sangarapuram,Ragi (Finger Millet),Other,04/03/2019,1180,1180,1180.0,Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet)
Tamil Nadu,Villupuram,Sangarapuram,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,8640,10516,9391.0,"Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)"
Tamil Nadu,Villupuram,Tindivanam,Groundnut,Other,04/03/2019,6236,7387,6724.0,Groundnut,Groundnut,Groundnut,Groundnut,Groundnut
Tamil Nadu,Villupuram,Tindivanam,Hybrid Cumbu,Other,04/03/2019,2222,2222,2222.0,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu
Tamil Nadu,Villupuram,Tindivanam,Karamani,Other,04/03/2019,5987,6363,6263.0,Karamani,Karamani,Karamani,Karamani,Karamani
Tamil Nadu,Villupuram,Tindivanam,Ragi (Finger Millet),Other,04/03/2019,2400,2654,2400.0,Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet)
Tamil Nadu,Villupuram,Tindivanam,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,11199,11324,11261.0,"Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)"
Tamil Nadu,Villupuram,Tiruvennainallur,Paddy(Dhan)(Common),ADT 37,04/03/2019,1318,1425,1376.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Tiruvennainallur,Paddy(Dhan)(Common),Other,04/03/2019,1358,1420,1395.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Vikkiravandi,Black Gram (Urd Beans)(Whole),Other,04/03/2019,4699,4869,4779.0,Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole)
Tamil Nadu,Villupuram,Vikkiravandi,Cotton,Other,04/03/2019,4696,4912,4896.0,Cotton,Cotton,Cotton,Cotton,Cotton
Tamil Nadu,Villupuram,Vikkiravandi,Green Gram (Moong)(Whole),Other,04/03/2019,5179,5339,5209.0,Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole)
Tamil Nadu,Villupuram,Vikkiravandi,Groundnut,Other,04/03/2019,4723,5923,5555.0,Groundnut,Groundnut,Groundnut,Groundnut,Groundnut
Tamil Nadu,Villupuram,Vikkiravandi,Hybrid Cumbu,Other,04/03/2019,1800,1853,1825.0,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu,Hybrid Cumbu
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),ADT 37,04/03/2019,1248,1629,1420.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),ADT 39,04/03/2019,1270,1587,1515.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),B P T,04/03/2019,1700,1737,1715.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Vikkiravandi,Ragi (Finger Millet),Other,04/03/2019,2529,2592,2579.0,Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet),Ragi (Finger Millet)
Tamil Nadu,Villupuram,Vikkiravandi,"Sesamum(Sesame,Gingelly,Til)",Other,04/03/2019,9774,10749,10049.0,"Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)"
Tamil Nadu,Villupuram,Vikkiravandi,Thinai (Italian Millet),Other,04/03/2019,1200,1214,1205.0,Thinai (Italian Millet),Thinai (Italian Millet),Thinai (Italian Millet),Thinai (Italian Millet),Thinai (Italian Millet)
Tamil Nadu,Villupuram,Villupuram,Black Gram (Urd Beans)(Whole),Other,04/03/2019,2559,2639,2619.0,Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole)
Tamil Nadu,Villupuram,Villupuram,Green Gram (Moong)(Whole),Other,04/03/2019,5071,5239,5109.0,Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole)
Tamil Nadu,Villupuram,Villupuram,Groundnut,Bold Kernel,04/03/2019,6549,6915,6584.0,Groundnut,Groundnut,Groundnut,Groundnut,Groundnut
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),ADT 37,04/03/2019,1393,1456,1424.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),ADT 39,04/03/2019,1392,1471,1431.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),B P T,04/03/2019,1579,1715,1643.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),Other,04/03/2019,1400,1440,1420.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Villupuram,Paddy(Dhan)(Common),White Ponni,04/03/2019,1608,1701,1655.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Villupuram,Villupuram,"Sesamum(Sesame,Gingelly,Til)",Black,04/03/2019,10636,11458,11124.0,"Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)","Sesamum(Sesame,Gingelly,Til)"
Tamil Nadu,Villupuram,Villupuram,T.V. Cumbu,Other,04/03/2019,1969,1969,1969.0,T.V. Cumbu,T.V. Cumbu,T.V. Cumbu,T.V. Cumbu,T.V. Cumbu
Tamil Nadu,Virudhunagar,Rajapalayam,Paddy(Dhan)(Common),Super Ponni,04/03/2019,1650,1750,1700.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Tamil Nadu,Virudhunagar,Sathur,Paddy(Dhan)(Common),Other,04/03/2019,1750,1800,1775.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Telangana,Hyderabad,Mahboob Manison,Dry Chillies,1st Sort,04/03/2019,6000,8500,7000.0,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies
Telangana,Hyderabad,Mahboob Manison,Dry Chillies,2nd Sort,04/03/2019,2500,5000,4000.0,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies
Telangana,Karimnagar,Koratla,Cotton,Desi,04/03/2019,5150,6000,6000.0,Cotton,Cotton,Cotton,Cotton,Cotton
Telangana,Karimnagar,Koratla,Mustard,Mustard,04/03/2019,4200,4255,4255.0,Mustard,Mustard,Mustard,Mustard,Mustard
Telangana,Karimnagar,Vemulawada,Cotton,Cotton (Unginned),04/03/2019,5000,5350,5200.0,Cotton,Cotton,Cotton,Cotton,Cotton
Telangana,Khammam,Madhira,Wood, Subabul,04/03/2019,440,440,440.0,Wood,Wood,Wood,Wood,Wood
Telangana,Nalgonda,Nalgonda,Paddy(Dhan)(Common),B P T,04/03/2019,1750,1750,1750.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Telangana,Nalgonda,Ramannapet,Paddy(Dhan)(Common),1001,04/03/2019,1770,1770,1770.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Telangana,Nalgonda,Voligonda,Paddy(Dhan)(Common),1001,04/03/2019,1770,1770,1770.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Telangana,Nizamabad,Pitlam,Paddy(Dhan)(Common),MTU-1010,04/03/2019,1750,1750,1750.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Telangana,Ranga Reddy,Chevella,Brinjal,Other,04/03/2019,300,300,300.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Telangana,Ranga Reddy,Chevella,Cabbage,Cabbage,04/03/2019,500,500,500.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Telangana,Ranga Reddy,Chevella,Cauliflower,African Sarson,04/03/2019,650,650,650.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Telangana,Ranga Reddy,Chevella,Green Chilli,Green Chilly,04/03/2019,1200,1200,1200.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Telangana,Ranga Reddy,Chevella,Tomato,Deshi,04/03/2019,300,300,300.0,Tomato,Tomato,Tomato,Tomato,Tomato
Tripura,North Tripura,Dasda,Masur Dal,Kala Masoor New,04/03/2019,8000,9000,8500.0,Masur Dal,Masur Dal,Masur Dal,Masur Dal,Masur Dal
Tripura,North Tripura,Dasda,Rice,Masuri,04/03/2019,2500,2700,2600.0,Rice,Rice,Rice,Rice,Rice
Tripura,Sepahijala,Bishalgarh,Bitter gourd,Other,04/03/2019,6500,7500,7000.0,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd
Tripura,Sepahijala,Bishalgarh,Brinjal,Round/Long,04/03/2019,1500,2500,2000.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Tripura,Sepahijala,Bishalgarh,Cabbage,Other,04/03/2019,800,1000,900.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Tripura,Sepahijala,Bishalgarh,Cauliflower,Other,04/03/2019,2500,3500,3000.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Tripura,Sepahijala,Bishalgarh,Cucumbar(Kheera),Cucumbar,04/03/2019,3500,4500,4000.0,Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera)
Tripura,Sepahijala,Bishalgarh,Green Chilli,Green Chilly,04/03/2019,6000,7000,6500.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Tripura,Sepahijala,Bishalgarh,Papaya (Raw),Papaya (Raw),04/03/2019,1500,2000,1800.0,Papaya (Raw),Papaya (Raw),Papaya (Raw),Papaya (Raw),Papaya (Raw)
Tripura,Sepahijala,Bishramganj,Bitter gourd,Bitter Gourd,04/03/2019,6500,7500,7000.0,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd
Tripura,Sepahijala,Bishramganj,Brinjal,Round/Long,04/03/2019,1200,2000,1500.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Tripura,Sepahijala,Bishramganj,Cabbage,Cabbage,04/03/2019,600,800,700.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Tripura,Sepahijala,Bishramganj,Cauliflower,Cauliflower,04/03/2019,2500,3500,3000.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Tripura,Sepahijala,Bishramganj,Cucumbar(Kheera),Cucumbar,04/03/2019,3000,4000,3500.0,Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera)
Tripura,Sepahijala,Bishramganj,Ginger(Green),Green Ginger,04/03/2019,6000,7000,6500.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Tripura,Sepahijala,Bishramganj,Papaya (Raw),Papaya (Raw),04/03/2019,1000,1500,1200.0,Papaya (Raw),Papaya (Raw),Papaya (Raw),Papaya (Raw),Papaya (Raw)
Tripura,South District,Barpathari,Onion,Other,04/03/2019,1800,1900,1850.0,Onion,Onion,Onion,Onion,Onion
Tripura,South District,Barpathari,Potato,Jalander,04/03/2019,700,800,750.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Agra,Achnera,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1700,1760,1730.0,Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu)
Uttar Pradesh,Agra,Achnera,Banana,Banana - Ripe,04/03/2019,1500,1600,1550.0,Banana,Banana,Banana,Banana,Banana
Uttar Pradesh,Agra,Achnera,Barley (Jau),Dara,04/03/2019,1800,1860,1830.0,Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau)
Uttar Pradesh,Agra,Achnera,Bottle gourd,Bottle Gourd,04/03/2019,950,1050,1000.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Uttar Pradesh,Agra,Achnera,Brinjal,Brinjal,04/03/2019,800,900,850.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Agra,Achnera,Cabbage,Cabbage,04/03/2019,550,650,600.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Uttar Pradesh,Agra,Achnera,Carrot,Carrot,04/03/2019,440,480,460.0,Carrot,Carrot,Carrot,Carrot,Carrot
Uttar Pradesh,Agra,Achnera,Cauliflower,Cauliflower,04/03/2019,600,700,650.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Uttar Pradesh,Agra,Achnera,Ginger(Green),Green Ginger,04/03/2019,4500,4600,4550.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Uttar Pradesh,Agra,Achnera,Green Chilli,Green Chilly,04/03/2019,2200,2300,2250.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Uttar Pradesh,Agra,Achnera,Gur(Jaggery),Red,04/03/2019,2560,2580,2570.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Agra,Achnera,Lemon,Lemon,04/03/2019,2950,3050,3000.0,Lemon,Lemon,Lemon,Lemon,Lemon
Uttar Pradesh,Agra,Achnera,Mustard,Sarson(Black),04/03/2019,3300,3500,3400.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Agra,Achnera,Onion,Red,04/03/2019,750,850,800.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Agra,Achnera,Potato,Desi,04/03/2019,500,560,530.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Agra,Achnera,Pumpkin,Pumpkin,04/03/2019,500,580,540.0,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin
Uttar Pradesh,Agra,Achnera,Raddish,Raddish,04/03/2019,600,700,650.0,Raddish,Raddish,Raddish,Raddish,Raddish
Uttar Pradesh,Agra,Achnera,Rice,III,04/03/2019,2530,2550,2540.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Agra,Achnera,Spinach,Spinach,04/03/2019,600,700,650.0,Spinach,Spinach,Spinach,Spinach,Spinach
Uttar Pradesh,Agra,Achnera,Tomato,Tomato,04/03/2019,800,880,840.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Agra,Achnera,Wheat,Dara,04/03/2019,1900,1960,1930.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Agra,Fatehabad,Apple,Delicious,04/03/2019,5800,5950,5850.0,Apple,Apple,Apple,Apple,Apple
Uttar Pradesh,Agra,Fatehabad,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1750,1800,1780.0,Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu)
Uttar Pradesh,Agra,Fatehabad,Banana,Banana - Ripe,04/03/2019,900,1000,950.0,Banana,Banana,Banana,Banana,Banana
Uttar Pradesh,Agra,Fatehabad,Barley (Jau),Dara,04/03/2019,1700,1750,1720.0,Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau)
Uttar Pradesh,Agra,Fatehabad,Bhindi(Ladies Finger),Bhindi,04/03/2019,1800,1850,1820.0,Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger)
Uttar Pradesh,Agra,Fatehabad,Bottle gourd,Bottle Gourd,04/03/2019,1500,1600,1550.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Uttar Pradesh,Agra,Fatehabad,Brinjal,Round,04/03/2019,800,900,850.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Agra,Fatehabad,Cabbage,Cabbage,04/03/2019,400,500,450.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Uttar Pradesh,Agra,Fatehabad,Cauliflower,Cauliflower,04/03/2019,600,700,650.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Uttar Pradesh,Agra,Fatehabad,Cucumbar(Kheera),Cucumbar,04/03/2019,1550,1600,1550.0,Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera)
Uttar Pradesh,Agra,Fatehabad,Ginger(Green),Green Ginger,04/03/2019,1800,1850,1820.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Uttar Pradesh,Agra,Fatehabad,Green Chilli,Green Chilly,04/03/2019,1500,1600,1550.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Uttar Pradesh,Agra,Fatehabad,Guava,Guava,04/03/2019,1500,1550,1520.0,Guava,Guava,Guava,Guava,Guava
Uttar Pradesh,Agra,Fatehabad,Gur(Jaggery),Pathari,04/03/2019,2800,2850,2820.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Agra,Fatehabad,Lemon,Lemon,04/03/2019,2500,2600,2550.0,Lemon,Lemon,Lemon,Lemon,Lemon
Uttar Pradesh,Agra,Fatehabad,Mousambi(Sweet Lime),Mousambi,04/03/2019,2200,2300,2250.0,Mousambi(Sweet Lime),Mousambi(Sweet Lime),Mousambi(Sweet Lime),Mousambi(Sweet Lime),Mousambi(Sweet Lime)
Uttar Pradesh,Agra,Fatehabad,Mustard,Sarson(Black),04/03/2019,3250,3450,3300.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Agra,Fatehabad,Onion,Red,04/03/2019,850,1000,900.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Agra,Fatehabad,Papaya,Papaya,04/03/2019,1000,1100,1050.0,Papaya,Papaya,Papaya,Papaya,Papaya
Uttar Pradesh,Agra,Fatehabad,Potato,Desi,04/03/2019,400,500,450.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Agra,Fatehabad,Pumpkin,Pumpkin,04/03/2019,800,950,850.0,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin
Uttar Pradesh,Agra,Fatehabad,Raddish,Raddish,04/03/2019,400,500,450.0,Raddish,Raddish,Raddish,Raddish,Raddish
Uttar Pradesh,Agra,Fatehabad,Rice,Other,04/03/2019,2250,2350,2300.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Agra,Fatehabad,Tomato,Deshi,04/03/2019,400,550,450.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Agra,Fatehabad,Wheat,Dara,04/03/2019,1850,1900,1880.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Agra,Jagnair,Apple,Delicious,04/03/2019,5500,5600,5550.0,Apple,Apple,Apple,Apple,Apple
Uttar Pradesh,Agra,Jagnair,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1700,1760,1730.0,Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu)
Uttar Pradesh,Agra,Jagnair,Banana,Banana - Ripe,04/03/2019,1500,1560,1530.0,Banana,Banana,Banana,Banana,Banana
Uttar Pradesh,Agra,Jagnair,Barley (Jau),Dara,04/03/2019,1750,1850,1800.0,Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau)
Uttar Pradesh,Agra,Jagnair,Bhindi(Ladies Finger),Bhindi,04/03/2019,3350,3450,3400.0,Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger)
Uttar Pradesh,Agra,Jagnair,Bottle gourd,Bottle Gourd,04/03/2019,950,1050,1000.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Uttar Pradesh,Agra,Jagnair,Brinjal,Brinjal,04/03/2019,800,900,850.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Agra,Jagnair,Cabbage,Cabbage,04/03/2019,500,600,550.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Uttar Pradesh,Agra,Jagnair,Cauliflower,Cauliflower,04/03/2019,600,700,650.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Uttar Pradesh,Agra,Jagnair,Green Chilli,Green Chilly,04/03/2019,2200,2300,2250.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Uttar Pradesh,Agra,Jagnair,Gur(Jaggery),Red,04/03/2019,2570,2590,2580.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Agra,Jagnair,Lemon,Lemon,04/03/2019,2950,3050,3000.0,Lemon,Lemon,Lemon,Lemon,Lemon
Uttar Pradesh,Agra,Jagnair,Mustard,Sarson(Black),04/03/2019,3350,3550,3450.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Agra,Jagnair,Onion,Red,04/03/2019,800,900,850.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Agra,Jagnair,Potato,Desi,04/03/2019,500,580,540.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Agra,Jagnair,Pumpkin,Pumpkin,04/03/2019,1100,1200,1150.0,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin
Uttar Pradesh,Agra,Jagnair,Raddish,Raddish,04/03/2019,550,650,600.0,Raddish,Raddish,Raddish,Raddish,Raddish
Uttar Pradesh,Agra,Jagnair,Rice,III,04/03/2019,2530,2550,2540.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Agra,Jagnair,Wheat,Dara,04/03/2019,1900,1960,1930.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Agra,Jarar,Apple,Kasmir/Shimla - II,04/03/2019,5150,5250,5200.0,Apple,Apple,Apple,Apple,Apple
